20 
9.000000e-009 7.361263e+004
1.800000e-008 1.338877e+004
3.600000e-008 1.577737e+004
7.200000e-008 1.799553e+004
1.440000e-007 2.075620e+004
2.880000e-007 2.459675e+004
5.760000e-007 2.795140e+004
1.152000e-006 3.029962e+004
2.304000e-006 3.652449e+004
4.608000e-006 3.951614e+004
9.216000e-006 4.757368e+004
1.843200e-005 5.208049e+004
3.686400e-005 6.273849e+004
7.372800e-005 5.138576e+004
1.474560e-004 8.159308e+004
2.949120e-004 5.783215e+004
5.898240e-004 4.184492e+004
1.179648e-003 2.198514e+004
2.359296e-003 1.159889e+004
4.718592e-003 2.949994e+003
