0.000000e+000 1.000000e+000 1.000000e+000  1.000000e+000 
1.000000e-004 1.000000e+000 9.975093e-001  9.706584e-001 
1.005000e-004 1.000000e+000 9.950249e-001 9.706218e-001  
1.010025e-004 1.000000e+000 9.925466e-001 9.705851e-001  
1.015075e-004 1.000000e+000 9.900745e-001 9.705484e-001  
1.020151e-004 1.000000e+000 9.876086e-001 9.705116e-001  
1.025251e-004 1.000000e+000 9.851488e-001 9.704748e-001  
1.030378e-004 1.000000e+000 9.826951e-001 9.704380e-001  
1.035529e-004 1.000000e+000 9.802475e-001 9.704011e-001  
1.040707e-004 1.000000e+000 9.778061e-001 9.703641e-001  
1.045911e-004 1.000000e+000 9.753707e-001 9.703271e-001  
1.051140e-004 1.000000e+000 9.729413e-001 9.702901e-001  
1.056396e-004 1.000000e+000 9.705181e-001 9.702530e-001  
1.061678e-004 9.702159e-001 9.702159e-001 9.702159e-001  
1.066986e-004 9.701787e-001 9.701787e-001 9.701787e-001  
1.072321e-004 9.701415e-001 9.701415e-001 9.701415e-001  
1.077683e-004 9.701042e-001 9.701042e-001 9.701042e-001  
1.083071e-004 9.700669e-001 9.700669e-001 9.700669e-001  
1.088487e-004 9.700295e-001 9.700295e-001 9.700295e-001  
1.093929e-004 9.699921e-001 9.699921e-001 9.699921e-001  
1.099399e-004 9.699547e-001 9.699547e-001 9.699547e-001  
1.104896e-004 9.699172e-001 9.699172e-001 9.699172e-001  
1.110420e-004 9.698796e-001 9.698796e-001 9.698796e-001  
1.115972e-004 9.698420e-001 9.698420e-001 9.698420e-001  
1.121552e-004 9.698044e-001 9.698044e-001 9.698044e-001  
1.127160e-004 9.697667e-001 9.697667e-001 9.697667e-001  
1.132796e-004 9.697289e-001 9.697289e-001 9.697289e-001  
1.138460e-004 9.696912e-001 9.696912e-001 9.696912e-001  
1.144152e-004 9.696533e-001 9.696533e-001 9.696533e-001  
1.149873e-004 9.696155e-001 9.696155e-001 9.696155e-001  
1.155622e-004 9.695775e-001 9.695775e-001 9.695775e-001  
1.161400e-004 9.695396e-001 9.695396e-001 9.695396e-001  
1.167207e-004 9.695015e-001 9.695015e-001 9.695015e-001  
1.173043e-004 9.694635e-001 9.694635e-001 9.694635e-001  
1.178908e-004 9.694254e-001 9.694254e-001 9.694254e-001  
1.184803e-004 9.693872e-001 9.693872e-001 9.693872e-001  
1.190727e-004 9.693490e-001 9.693490e-001 9.693490e-001  
1.196681e-004 9.693107e-001 9.693107e-001 9.693107e-001  
1.202664e-004 9.692724e-001 9.692724e-001 9.692724e-001  
1.208677e-004 9.692341e-001 9.692341e-001 9.692341e-001  
1.214721e-004 9.691957e-001 9.691957e-001 9.691957e-001  
1.220794e-004 9.691572e-001 9.691572e-001 9.691572e-001  
1.226898e-004 9.691187e-001 9.691187e-001 9.691187e-001  
1.233033e-004 9.690802e-001 9.690802e-001 9.690802e-001  
1.239198e-004 9.690416e-001 9.690416e-001 9.690416e-001  
1.245394e-004 9.690030e-001 9.690030e-001 9.690030e-001  
1.251621e-004 9.689643e-001 9.689643e-001 9.689643e-001  
1.257879e-004 9.689256e-001 9.689256e-001 9.689256e-001  
1.264168e-004 9.688868e-001 9.688868e-001 9.688868e-001  
1.270489e-004 9.688479e-001 9.688479e-001 9.688479e-001  
1.276842e-004 9.688091e-001 9.688091e-001 9.688091e-001  
1.283226e-004 9.687701e-001 9.687701e-001 9.687701e-001  
1.289642e-004 9.687312e-001 9.687312e-001 9.687312e-001  
1.296090e-004 9.686921e-001 9.686921e-001 9.686921e-001  
1.302571e-004 9.686531e-001 9.686531e-001 9.686531e-001  
1.309083e-004 9.686140e-001 9.686140e-001 9.686140e-001  
1.315629e-004 9.685748e-001 9.685748e-001 9.685748e-001  
1.322207e-004 9.685356e-001 9.685356e-001 9.685356e-001  
1.328818e-004 9.684963e-001 9.684963e-001 9.684963e-001  
1.335462e-004 9.684570e-001 9.684570e-001 9.684570e-001  
1.342139e-004 9.684176e-001 9.684176e-001 9.684176e-001  
1.348850e-004 9.683782e-001 9.683782e-001 9.683782e-001  
1.355594e-004 9.683387e-001 9.683387e-001 9.683387e-001  
1.362372e-004 9.682992e-001 9.682992e-001 9.682992e-001  
1.369184e-004 9.682597e-001 9.682597e-001 9.682597e-001  
1.376030e-004 9.682201e-001 9.682201e-001 9.682201e-001  
1.382910e-004 9.681804e-001 9.681804e-001 9.681804e-001  
1.389825e-004 9.681407e-001 9.681407e-001 9.681407e-001  
1.396774e-004 9.681009e-001 9.681009e-001 9.681009e-001  
1.403758e-004 9.680611e-001 9.680611e-001 9.680611e-001  
1.410777e-004 9.680213e-001 9.680213e-001 9.680213e-001  
1.417831e-004 9.679814e-001 9.679814e-001 9.679814e-001  
1.424920e-004 9.679414e-001 9.679414e-001 9.679414e-001  
1.432044e-004 9.679014e-001 9.679014e-001 9.679014e-001  
1.439204e-004 9.678614e-001 9.678614e-001 9.678614e-001  
1.446401e-004 9.678213e-001 9.678213e-001 9.678213e-001  
1.453633e-004 9.677811e-001 9.677811e-001 9.677811e-001  
1.460901e-004 9.677409e-001 9.677409e-001 9.677409e-001  
1.468205e-004 9.677006e-001 9.677006e-001 9.677006e-001  
1.475546e-004 9.676603e-001 9.676603e-001 9.676603e-001  
