9.000000e-011 4.520376e+007 
1.080000e-010 4.326415e+007 
1.296000e-010 4.115516e+007 
1.555200e-010 3.889917e+007 
1.866240e-010 3.652934e+007 
2.239488e-010 3.408854e+007 
2.687386e-010 3.162642e+007 
3.224863e-010 2.919477e+007 
3.869835e-010 2.684173e+007 
4.643802e-010 2.460632e+007 
5.572563e-010 2.251470e+007 
6.687075e-010 2.057944e+007 
8.024490e-010 1.879987e+007 
9.629388e-010 1.717170e+007 
1.155527e-009 1.568510e+007 
1.386632e-009 1.432783e+007 
1.663958e-009 1.308851e+007 
1.996750e-009 1.195692e+007 
2.396100e-009 1.092368e+007 
2.875320e-009 9.980093e+006 
3.450384e-009 9.118498e+006 
4.140461e-009 8.331571e+006 
4.968553e-009 7.612936e+006 
5.962264e-009 6.956644e+006 
7.154716e-009 6.357234e+006 
8.585659e-009 5.809658e+006 
1.030279e-008 5.309563e+006 
1.236335e-008 4.852677e+006 
1.483602e-008 4.435321e+006 
1.780322e-008 4.054046e+006 
2.136387e-008 3.705724e+006 
2.563664e-008 3.387452e+006 
3.076397e-008 3.096772e+006 
3.691676e-008 2.831193e+006 
4.430012e-008 2.588641e+006 
5.316014e-008 2.367163e+006 
6.379217e-008 2.164989e+006 
7.655060e-008 1.980560e+006 
9.186072e-008 1.812408e+006 
1.102329e-007 1.659260e+006 
1.322794e-007 1.519950e+006 
1.587353e-007 1.393413e+006 
1.904824e-007 1.278761e+006 
2.285789e-007 1.175141e+006 
2.742946e-007 1.081798e+006 
3.291536e-007 9.980503e+005 
3.949843e-007 9.232777e+005 
4.739812e-007 8.568519e+005 
5.687774e-007 7.982036e+005 
6.825329e-007 7.467145e+005 
8.190394e-007 7.017409e+005 
9.828473e-007 6.625910e+005 
1.179417e-006 6.285240e+005 
1.415300e-006 5.987638e+005 
1.698360e-006 5.725406e+005 
2.038032e-006 5.491249e+005 
2.445639e-006 5.278604e+005 
2.934766e-006 5.081782e+005 
3.521720e-006 4.896032e+005 
4.226064e-006 4.717581e+005 
5.071276e-006 4.543645e+005 
6.085532e-006 4.372378e+005 
7.302638e-006 4.202709e+005 
8.763165e-006 4.034126e+005 
1.051580e-005 3.866436e+005 
1.261896e-005 3.699586e+005 
1.514275e-005 3.533562e+005 
1.817130e-005 3.368361e+005 
2.180556e-005 3.203996e+005 
2.616667e-005 3.040523e+005 
3.140001e-005 2.878041e+005 
3.768001e-005 2.716698e+005 
4.521601e-005 2.556682e+005 
5.425921e-005 2.398209e+005 
6.511105e-005 2.241518e+005 
7.813326e-005 2.086883e+005 
9.375992e-005 1.934630e+005 
1.125119e-004 1.785159e+005 
1.350143e-004 1.627325e+005 
1.620171e-004 1.488228e+005 
1.944206e-004 1.352843e+005 
2.333047e-004 1.222010e+005 
2.799656e-004 1.096581e+005 
3.359587e-004 9.773578e+004 
4.031505e-004 8.650472e+004 
4.837806e-004 7.602050e+004 
5.805367e-004 6.632025e+004 
6.966440e-004 5.742139e+004 
8.359728e-004 4.932365e+004 
1.003167e-003 4.201361e+004 
1.203801e-003 3.546989e+004 
1.444561e-003 2.966657e+004 
1.733473e-003 2.457353e+004 
2.080168e-003 2.015452e+004 
2.496201e-003 1.636525e+004 
2.995442e-003 1.315367e+004 
3.594530e-003 1.046248e+004 
4.313436e-003 8.232396e+003 
5.176123e-003 6.404755e+003 
6.211348e-003 4.923116e+003 
7.453618e-003 3.734659e+003 
8.944341e-003 2.791570e+003 
1.073321e-002 2.051923e+003 
1.287985e-002 1.479628e+003 
1.545582e-002 1.043665e+003 
1.854699e-002 7.173149e+002 
2.225638e-002 4.777767e+002 
2.670766e-002 3.060413e+002 
3.204919e-002 1.866178e+002 
3.845903e-002 1.069558e+002 
4.615084e-002 5.674135e+001 
5.538100e-002 2.737143e+001 
6.645720e-002 1.176143e+001 
7.974865e-002 4.396391e+000 
9.569837e-002 1.391045e+000 
1.148380e-001 3.609420e-001 
1.378057e-001 7.399867e-002 
1.653668e-001 1.146279e-002 
1.984401e-001 1.269853e-003 
2.381282e-001 9.393355e-005 
2.857538e-001 4.260381e-006 
3.429046e-001 1.067201e-007 
4.114855e-001 1.301621e-009 
4.937826e-001 6.650669e-012 
5.925391e-001 1.190611e-014 
7.110469e-001 6.037117e-018 
8.532563e-001 6.726665e-022 
1.023908e+000 1.215474e-026 
1.228689e+000 2.474657e-032 
1.474427e+000 3.667669e-039 
1.769312e+000 2.342789e-047 
2.123175e+000 3.438661e-057 
2.547810e+000 5.452319e-069 
3.057372e+000 3.775567e-083 
3.668846e+000 3.851285e-100 
4.402615e+000 1.570624e-120 
5.283138e+000 5.354640e-145 
6.339766e+000 2.333462e-174 
7.607719e+000 1.365183e-209 
9.129263e+000 7.175818e-252 
1.095512e+001 1.320470e-302 
1.314614e+001 0.000000e+000 
1.577537e+001 0.000000e+000 
1.893044e+001 0.000000e+000 
2.271653e+001 0.000000e+000 
2.725983e+001 0.000000e+000 
3.271180e+001 0.000000e+000 
3.925416e+001 0.000000e+000 
4.710499e+001 0.000000e+000 
5.652599e+001 0.000000e+000 
6.783119e+001 0.000000e+000 
8.139742e+001 0.000000e+000 
9.767691e+001 0.000000e+000 
1.172123e+002 0.000000e+000 
1.406547e+002 0.000000e+000 
1.687857e+002 0.000000e+000 
2.025428e+002 0.000000e+000 
2.430514e+002 0.000000e+000 
2.916617e+002 0.000000e+000 
3.499940e+002 0.000000e+000 
4.199928e+002 0.000000e+000 
5.039914e+002 0.000000e+000 
6.047897e+002 0.000000e+000 
7.257476e+002 0.000000e+000 
8.708971e+002 0.000000e+000 
1.045077e+003 0.000000e+000 
1.254092e+003 0.000000e+000 
1.504910e+003 0.000000e+000 
1.805892e+003 0.000000e+000 
2.167071e+003 0.000000e+000 
2.600485e+003 0.000000e+000 
3.120582e+003 0.000000e+000 
3.744698e+003 0.000000e+000 
4.493638e+003 0.000000e+000 
5.392366e+003 0.000000e+000 
6.470839e+003 0.000000e+000 
7.765006e+003 0.000000e+000 
9.318008e+003 0.000000e+000 
1.118161e+004 0.000000e+000 
1.341793e+004 0.000000e+000 
1.610152e+004 0.000000e+000 
1.932182e+004 0.000000e+000 
2.318618e+004 0.000000e+000 
2.782342e+004 0.000000e+000 
3.338811e+004 0.000000e+000 
4.006573e+004 0.000000e+000 
4.807887e+004 0.000000e+000 
5.769465e+004 0.000000e+000 
6.923358e+004 0.000000e+000 
