0.000000e+000 1.000000e+000 1.000000e+000  1.000000e+000 
1.000000e-004 1.000000e+000 9.975093e-001  9.786928e-001 
1.005000e-004 1.000000e+000 9.950249e-001 9.786665e-001  
1.010025e-004 1.000000e+000 9.925466e-001 9.786401e-001  
1.015075e-004 1.000000e+000 9.900745e-001 9.786137e-001  
1.020151e-004 1.000000e+000 9.876086e-001 9.785872e-001  
1.025251e-004 1.000000e+000 9.851488e-001 9.785607e-001  
1.030378e-004 1.000000e+000 9.826951e-001 9.785342e-001  
1.035529e-004 1.000000e+000 9.802475e-001 9.785077e-001  
1.040707e-004 9.784811e-001 9.784811e-001 9.784811e-001  
1.045911e-004 9.784545e-001 9.784545e-001 9.784545e-001  
1.051140e-004 9.784279e-001 9.784279e-001 9.784279e-001  
1.056396e-004 9.784012e-001 9.784012e-001 9.784012e-001  
1.061678e-004 9.783745e-001 9.783745e-001 9.783745e-001  
1.066986e-004 9.783477e-001 9.783477e-001 9.783477e-001  
1.072321e-004 9.783210e-001 9.783210e-001 9.783210e-001  
1.077683e-004 9.782941e-001 9.782941e-001 9.782941e-001  
1.083071e-004 9.782673e-001 9.782673e-001 9.782673e-001  
1.088487e-004 9.782404e-001 9.782404e-001 9.782404e-001  
1.093929e-004 9.782135e-001 9.782135e-001 9.782135e-001  
1.099399e-004 9.781866e-001 9.781866e-001 9.781866e-001  
1.104896e-004 9.781596e-001 9.781596e-001 9.781596e-001  
1.110420e-004 9.781326e-001 9.781326e-001 9.781326e-001  
1.115972e-004 9.781055e-001 9.781055e-001 9.781055e-001  
1.121552e-004 9.780785e-001 9.780785e-001 9.780785e-001  
1.127160e-004 9.780514e-001 9.780514e-001 9.780514e-001  
1.132796e-004 9.780242e-001 9.780242e-001 9.780242e-001  
1.138460e-004 9.779970e-001 9.779970e-001 9.779970e-001  
1.144152e-004 9.779698e-001 9.779698e-001 9.779698e-001  
1.149873e-004 9.779426e-001 9.779426e-001 9.779426e-001  
1.155622e-004 9.779153e-001 9.779153e-001 9.779153e-001  
1.161400e-004 9.778880e-001 9.778880e-001 9.778880e-001  
1.167207e-004 9.778606e-001 9.778606e-001 9.778606e-001  
1.173043e-004 9.778332e-001 9.778332e-001 9.778332e-001  
1.178908e-004 9.778058e-001 9.778058e-001 9.778058e-001  
1.184803e-004 9.777784e-001 9.777784e-001 9.777784e-001  
1.190727e-004 9.777509e-001 9.777509e-001 9.777509e-001  
1.196681e-004 9.777234e-001 9.777234e-001 9.777234e-001  
1.202664e-004 9.776958e-001 9.776958e-001 9.776958e-001  
1.208677e-004 9.776682e-001 9.776682e-001 9.776682e-001  
1.214721e-004 9.776406e-001 9.776406e-001 9.776406e-001  
1.220794e-004 9.776130e-001 9.776130e-001 9.776130e-001  
1.226898e-004 9.775853e-001 9.775853e-001 9.775853e-001  
1.233033e-004 9.775576e-001 9.775576e-001 9.775576e-001  
1.239198e-004 9.775298e-001 9.775298e-001 9.775298e-001  
1.245394e-004 9.775020e-001 9.775020e-001 9.775020e-001  
1.251621e-004 9.774742e-001 9.774742e-001 9.774742e-001  
1.257879e-004 9.774463e-001 9.774463e-001 9.774463e-001  
1.264168e-004 9.774184e-001 9.774184e-001 9.774184e-001  
1.270489e-004 9.773905e-001 9.773905e-001 9.773905e-001  
1.276842e-004 9.773625e-001 9.773625e-001 9.773625e-001  
1.283226e-004 9.773345e-001 9.773345e-001 9.773345e-001  
1.289642e-004 9.773065e-001 9.773065e-001 9.773065e-001  
1.296090e-004 9.772784e-001 9.772784e-001 9.772784e-001  
1.302571e-004 9.772503e-001 9.772503e-001 9.772503e-001  
1.309083e-004 9.772222e-001 9.772222e-001 9.772222e-001  
1.315629e-004 9.771940e-001 9.771940e-001 9.771940e-001  
1.322207e-004 9.771658e-001 9.771658e-001 9.771658e-001  
1.328818e-004 9.771376e-001 9.771376e-001 9.771376e-001  
1.335462e-004 9.771093e-001 9.771093e-001 9.771093e-001  
1.342139e-004 9.770810e-001 9.770810e-001 9.770810e-001  
1.348850e-004 9.770526e-001 9.770526e-001 9.770526e-001  
1.355594e-004 9.770242e-001 9.770242e-001 9.770242e-001  
1.362372e-004 9.769958e-001 9.769958e-001 9.769958e-001  
1.369184e-004 9.769674e-001 9.769674e-001 9.769674e-001  
1.376030e-004 9.769389e-001 9.769389e-001 9.769389e-001  
1.382910e-004 9.769103e-001 9.769103e-001 9.769103e-001  
1.389825e-004 9.768818e-001 9.768818e-001 9.768818e-001  
1.396774e-004 9.768532e-001 9.768532e-001 9.768532e-001  
1.403758e-004 9.768245e-001 9.768245e-001 9.768245e-001  
1.410777e-004 9.767959e-001 9.767959e-001 9.767959e-001  
1.417831e-004 9.767672e-001 9.767672e-001 9.767672e-001  
1.424920e-004 9.767384e-001 9.767384e-001 9.767384e-001  
1.432044e-004 9.767097e-001 9.767097e-001 9.767097e-001  
1.439204e-004 9.766809e-001 9.766809e-001 9.766809e-001  
1.446401e-004 9.766520e-001 9.766520e-001 9.766520e-001  
1.453633e-004 9.766231e-001 9.766231e-001 9.766231e-001  
1.460901e-004 9.765942e-001 9.765942e-001 9.765942e-001  
1.468205e-004 9.765653e-001 9.765653e-001 9.765653e-001  
1.475546e-004 9.765363e-001 9.765363e-001 9.765363e-001  
1.482924e-004 9.765072e-001 9.765072e-001 9.765072e-001  
1.490339e-004 9.764782e-001 9.764782e-001 9.764782e-001  
1.497790e-004 9.764491e-001 9.764491e-001 9.764491e-001  
1.505279e-004 9.764199e-001 9.764199e-001 9.764199e-001  
1.512806e-004 9.763908e-001 9.763908e-001 9.763908e-001  
1.520370e-004 9.763616e-001 9.763616e-001 9.763616e-001  
1.527971e-004 9.763323e-001 9.763323e-001 9.763323e-001  
1.535611e-004 9.763030e-001 9.763030e-001 9.763030e-001  
1.543289e-004 9.762737e-001 9.762737e-001 9.762737e-001  
1.551006e-004 9.762444e-001 9.762444e-001 9.762444e-001  
1.558761e-004 9.762150e-001 9.762150e-001 9.762150e-001  
1.566555e-004 9.761856e-001 9.761856e-001 9.761856e-001  
1.574387e-004 9.761561e-001 9.761561e-001 9.761561e-001  
1.582259e-004 9.761266e-001 9.761266e-001 9.761266e-001  
1.590171e-004 9.760971e-001 9.760971e-001 9.760971e-001  
1.598122e-004 9.760675e-001 9.760675e-001 9.760675e-001  
1.606112e-004 9.760379e-001 9.760379e-001 9.760379e-001  
1.614143e-004 9.760083e-001 9.760083e-001 9.760083e-001  
1.622213e-004 9.759786e-001 9.759786e-001 9.759786e-001  
1.630324e-004 9.759489e-001 9.759489e-001 9.759489e-001  
1.638476e-004 9.759191e-001 9.759191e-001 9.759191e-001  
1.646668e-004 9.758893e-001 9.758893e-001 9.758893e-001  
1.654902e-004 9.758595e-001 9.758595e-001 9.758595e-001  
1.663176e-004 9.758296e-001 9.758296e-001 9.758296e-001  
1.671492e-004 9.757997e-001 9.757997e-001 9.757997e-001  
1.679850e-004 9.757698e-001 9.757698e-001 9.757698e-001  
1.688249e-004 9.757398e-001 9.757398e-001 9.757398e-001  
1.696690e-004 9.757098e-001 9.757098e-001 9.757098e-001  
1.705174e-004 9.756797e-001 9.756797e-001 9.756797e-001  
1.713699e-004 9.756496e-001 9.756496e-001 9.756496e-001  
1.722268e-004 9.756195e-001 9.756195e-001 9.756195e-001  
1.730879e-004 9.755894e-001 9.755894e-001 9.755894e-001  
1.739534e-004 9.755592e-001 9.755592e-001 9.755592e-001  
1.748231e-004 9.755289e-001 9.755289e-001 9.755289e-001  
1.756973e-004 9.754986e-001 9.754986e-001 9.754986e-001  
1.765757e-004 9.754683e-001 9.754683e-001 9.754683e-001  
1.774586e-004 9.754380e-001 9.754380e-001 9.754380e-001  
1.783459e-004 9.754076e-001 9.754076e-001 9.754076e-001  
1.792376e-004 9.753772e-001 9.753772e-001 9.753772e-001  
1.801338e-004 9.753467e-001 9.753467e-001 9.753467e-001  
1.810345e-004 9.753162e-001 9.753162e-001 9.753162e-001  
1.819397e-004 9.752857e-001 9.752857e-001 9.752857e-001  
1.828494e-004 9.752551e-001 9.752551e-001 9.752551e-001  
1.837636e-004 9.752245e-001 9.752245e-001 9.752245e-001  
1.846824e-004 9.751938e-001 9.751938e-001 9.751938e-001  
1.856058e-004 9.751631e-001 9.751631e-001 9.751631e-001  
1.865339e-004 9.751324e-001 9.751324e-001 9.751324e-001  
1.874665e-004 9.751016e-001 9.751016e-001 9.751016e-001  
1.884039e-004 9.750708e-001 9.750708e-001 9.750708e-001  
1.893459e-004 9.750400e-001 9.750400e-001 9.750400e-001  
1.902926e-004 9.750091e-001 9.750091e-001 9.750091e-001  
1.912441e-004 9.749782e-001 9.749782e-001 9.749782e-001  
1.922003e-004 9.749472e-001 9.749472e-001 9.749472e-001  
1.931613e-004 9.749162e-001 9.749162e-001 9.749162e-001  
1.941271e-004 9.748852e-001 9.748852e-001 9.748852e-001  
1.950978e-004 9.748541e-001 9.748541e-001 9.748541e-001  
1.960732e-004 9.748230e-001 9.748230e-001 9.748230e-001  
1.970536e-004 9.747918e-001 9.747918e-001 9.747918e-001  
1.980389e-004 9.747606e-001 9.747606e-001 9.747606e-001  
1.990291e-004 9.747294e-001 9.747294e-001 9.747294e-001  
2.000242e-004 9.746982e-001 9.746982e-001 9.746982e-001  
2.010243e-004 9.746668e-001 9.746668e-001 9.746668e-001  
2.020295e-004 9.746355e-001 9.746355e-001 9.746355e-001  
2.030396e-004 9.746041e-001 9.746041e-001 9.746041e-001  
2.040548e-004 9.745727e-001 9.745727e-001 9.745727e-001  
2.050751e-004 9.745412e-001 9.745412e-001 9.745412e-001  
2.061005e-004 9.745097e-001 9.745097e-001 9.745097e-001  
2.071310e-004 9.744782e-001 9.744782e-001 9.744782e-001  
2.081666e-004 9.744466e-001 9.744466e-001 9.744466e-001  
2.092074e-004 9.744150e-001 9.744150e-001 9.744150e-001  
2.102535e-004 9.743833e-001 9.743833e-001 9.743833e-001  
2.113048e-004 9.743516e-001 9.743516e-001 9.743516e-001  
2.123613e-004 9.743199e-001 9.743199e-001 9.743199e-001  
2.134231e-004 9.742881e-001 9.742881e-001 9.742881e-001  
2.144902e-004 9.742563e-001 9.742563e-001 9.742563e-001  
2.155626e-004 9.742245e-001 9.742245e-001 9.742245e-001  
2.166405e-004 9.741926e-001 9.741926e-001 9.741926e-001  
