reactpol
65.000
900
2
2
-1 -1 1 -1 1.592308 0.000387
0 -1 -1 -1 1.592308 0.000387
2
-1 -1 1 -1 2.207692 0.000536
0 -1 -1 -1 2.207692 0.000536
2
-1 -1 1 -1 1.453846 0.000353
0 -1 -1 -1 1.453846 0.000353
2
-1 -1 1 -1 2.361538 0.000573
0 -1 -1 -1 2.361538 0.000573
2
-1 -1 1 -1 1.346154 0.000327
0 -1 -1 -1 1.346154 0.000327
2
-1 -1 1 -1 1.984615 0.000482
0 -1 -1 -1 1.984615 0.000482
2
-1 -1 1 -1 0.646154 0.000157
0 -1 -1 -1 0.646154 0.000157
2
-1 -1 1 -1 0.084615 0.000021
0 -1 -1 -1 0.084615 0.000021
2
-1 -1 1 -1 1.507692 0.000366
0 -1 -1 -1 1.507692 0.000366
2
-1 -1 1 -1 1.200000 0.000291
0 -1 -1 -1 1.200000 0.000291
2
-1 -1 1 -1 1.992308 0.000484
0 -1 -1 -1 1.992308 0.000484
2
-1 -1 1 -1 5.007692 0.001216
0 -1 -1 -1 5.007692 0.001216
2
-1 -1 1 -1 1.484615 0.000360
0 -1 -1 -1 1.484615 0.000360
2
-1 -1 1 -1 0.530769 0.000129
0 -1 -1 -1 0.530769 0.000129
2
-1 -1 1 -1 3.115385 0.000756
0 -1 -1 -1 3.115385 0.000756
2
-1 -1 1 -1 0.761538 0.000185
0 -1 -1 -1 0.761538 0.000185
2
-1 -1 1 -1 2.430769 0.000590
0 -1 -1 -1 2.430769 0.000590
2
-1 -1 1 -1 1.461538 0.000355
0 -1 -1 -1 1.461538 0.000355
2
-1 -1 1 -1 0.892308 0.000217
0 -1 -1 -1 0.892308 0.000217
2
-1 -1 1 -1 1.553846 0.000377
0 -1 -1 -1 1.553846 0.000377
2
-1 -1 1 -1 4.261538 0.001035
0 -1 -1 -1 4.261538 0.001035
2
-1 -1 1 -1 2.023077 0.000491
0 -1 -1 -1 2.023077 0.000491
2
-1 -1 1 -1 3.215385 0.000781
0 -1 -1 -1 3.215385 0.000781
2
-1 -1 1 -1 2.853846 0.000693
0 -1 -1 -1 2.853846 0.000693
2
-1 -1 1 -1 2.946154 0.000715
0 -1 -1 -1 2.946154 0.000715
2
-1 -1 1 -1 2.915385 0.000708
0 -1 -1 -1 2.915385 0.000708
2
-1 -1 1 -1 1.884615 0.000458
0 -1 -1 -1 1.884615 0.000458
2
-1 -1 1 -1 0.500000 0.000121
0 -1 -1 -1 0.500000 0.000121
2
-1 -1 1 -1 7.130769 0.001731
0 -1 -1 -1 7.130769 0.001731
2
-1 -1 1 -1 1.561538 0.000379
0 -1 -1 -1 1.561538 0.000379
2
-1 -1 1 -1 7.623077 0.001851
0 -1 -1 -1 7.623077 0.001851
2
-1 -1 1 -1 4.615385 0.001121
0 -1 -1 -1 4.615385 0.001121
2
-1 -1 1 -1 0.653846 0.000159
0 -1 -1 -1 0.653846 0.000159
2
-1 -1 1 -1 1.800000 0.000437
0 -1 -1 -1 1.800000 0.000437
2
-1 -1 1 -1 0.569231 0.000138
0 -1 -1 -1 0.569231 0.000138
2
-1 -1 1 -1 6.446154 0.001565
0 -1 -1 -1 6.446154 0.001565
2
-1 -1 1 -1 5.046154 0.001225
0 -1 -1 -1 5.046154 0.001225
2
-1 -1 1 -1 0.746154 0.000181
0 -1 -1 -1 0.746154 0.000181
2
-1 -1 1 -1 1.253846 0.000304
0 -1 -1 -1 1.253846 0.000304
2
-1 -1 1 -1 1.707692 0.000415
0 -1 -1 -1 1.707692 0.000415
2
-1 -1 1 -1 1.769231 0.000430
0 -1 -1 -1 1.769231 0.000430
2
-1 -1 1 -1 3.038462 0.000738
0 -1 -1 -1 3.038462 0.000738
2
-1 -1 1 -1 0.738462 0.000179
0 -1 -1 -1 0.738462 0.000179
2
-1 -1 1 -1 1.269231 0.000308
0 -1 -1 -1 1.269231 0.000308
2
-1 -1 1 -1 0.323077 0.000078
0 -1 -1 -1 0.323077 0.000078
2
-1 -1 1 -1 1.546154 0.000375
0 -1 -1 -1 1.546154 0.000375
2
-1 -1 1 -1 0.146154 0.000035
0 -1 -1 -1 0.146154 0.000035
2
-1 -1 1 -1 1.453846 0.000353
0 -1 -1 -1 1.453846 0.000353
2
-1 -1 1 -1 0.961538 0.000233
0 -1 -1 -1 0.961538 0.000233
2
-1 -1 1 -1 3.484615 0.000846
0 -1 -1 -1 3.484615 0.000846
2
-1 -1 1 -1 1.484615 0.000360
0 -1 -1 -1 1.484615 0.000360
2
-1 -1 1 -1 3.523077 0.000855
0 -1 -1 -1 3.523077 0.000855
2
-1 -1 1 -1 0.707692 0.000172
0 -1 -1 -1 0.707692 0.000172
2
-1 -1 1 -1 6.669231 0.001619
0 -1 -1 -1 6.669231 0.001619
2
-1 -1 1 -1 0.807692 0.000196
0 -1 -1 -1 0.807692 0.000196
2
-1 -1 1 -1 1.400000 0.000340
0 -1 -1 -1 1.400000 0.000340
2
-1 -1 1 -1 1.184615 0.000288
0 -1 -1 -1 1.184615 0.000288
2
-1 -1 1 -1 0.384615 0.000093
0 -1 -1 -1 0.384615 0.000093
2
-1 -1 1 -1 1.730769 0.000420
0 -1 -1 -1 1.730769 0.000420
2
-1 -1 1 -1 5.315385 0.001291
0 -1 -1 -1 5.315385 0.001291
2
-1 -1 1 -1 3.684615 0.000895
0 -1 -1 -1 3.684615 0.000895
2
-1 -1 1 -1 3.730769 0.000906
0 -1 -1 -1 3.730769 0.000906
2
-1 -1 1 -1 1.492308 0.000362
0 -1 -1 -1 1.492308 0.000362
2
-1 -1 1 -1 9.123077 0.002215
0 -1 -1 -1 9.123077 0.002215
2
-1 -1 1 -1 1.292308 0.000314
0 -1 -1 -1 1.292308 0.000314
2
-1 -1 1 -1 4.130769 0.001003
0 -1 -1 -1 4.130769 0.001003
2
-1 -1 1 -1 1.707692 0.000415
0 -1 -1 -1 1.707692 0.000415
2
-1 -1 1 -1 4.138462 0.001005
0 -1 -1 -1 4.138462 0.001005
2
-1 -1 1 -1 0.284615 0.000069
0 -1 -1 -1 0.284615 0.000069
2
-1 -1 1 -1 0.230769 0.000056
0 -1 -1 -1 0.230769 0.000056
2
-1 -1 1 -1 1.769231 0.000430
0 -1 -1 -1 1.769231 0.000430
2
-1 -1 1 -1 1.869231 0.000454
0 -1 -1 -1 1.869231 0.000454
2
-1 -1 1 -1 1.846154 0.000448
0 -1 -1 -1 1.846154 0.000448
2
-1 -1 1 -1 3.738462 0.000908
0 -1 -1 -1 3.738462 0.000908
2
-1 -1 1 -1 2.176923 0.000529
0 -1 -1 -1 2.176923 0.000529
2
-1 -1 1 -1 5.146154 0.001249
0 -1 -1 -1 5.146154 0.001249
2
-1 -1 1 -1 0.369231 0.000090
0 -1 -1 -1 0.369231 0.000090
2
-1 -1 1 -1 2.269231 0.000551
0 -1 -1 -1 2.269231 0.000551
2
-1 -1 1 -1 2.823077 0.000685
0 -1 -1 -1 2.823077 0.000685
2
-1 -1 1 -1 0.430769 0.000105
0 -1 -1 -1 0.430769 0.000105
2
-1 -1 1 -1 4.784615 0.001162
0 -1 -1 -1 4.784615 0.001162
2
-1 -1 1 -1 1.553846 0.000377
0 -1 -1 -1 1.553846 0.000377
2
-1 -1 1 -1 5.815385 0.001412
0 -1 -1 -1 5.815385 0.001412
2
-1 -1 1 -1 1.738462 0.000422
0 -1 -1 -1 1.738462 0.000422
2
-1 -1 1 -1 1.869231 0.000454
0 -1 -1 -1 1.869231 0.000454
2
-1 -1 1 -1 2.115385 0.000514
0 -1 -1 -1 2.115385 0.000514
2
-1 -1 1 -1 5.984615 0.001453
0 -1 -1 -1 5.984615 0.001453
2
-1 -1 1 -1 1.861538 0.000452
0 -1 -1 -1 1.861538 0.000452
2
-1 -1 1 -1 0.800000 0.000194
0 -1 -1 -1 0.800000 0.000194
2
-1 -1 1 -1 3.976923 0.000966
0 -1 -1 -1 3.976923 0.000966
2
-1 -1 1 -1 7.730769 0.001877
0 -1 -1 -1 7.730769 0.001877
2
-1 -1 1 -1 1.346154 0.000327
0 -1 -1 -1 1.346154 0.000327
2
-1 -1 1 -1 3.115385 0.000756
0 -1 -1 -1 3.115385 0.000756
2
-1 -1 1 -1 5.746154 0.001395
0 -1 -1 -1 5.746154 0.001395
2
-1 -1 1 -1 0.615385 0.000149
0 -1 -1 -1 0.615385 0.000149
2
-1 -1 1 -1 1.707692 0.000415
0 -1 -1 -1 1.707692 0.000415
2
-1 -1 1 -1 4.261538 0.001035
0 -1 -1 -1 4.261538 0.001035
2
-1 -1 1 -1 2.592308 0.000629
0 -1 -1 -1 2.592308 0.000629
2
-1 -1 1 -1 3.207692 0.000779
0 -1 -1 -1 3.207692 0.000779
2
-1 -1 1 -1 2.038462 0.000495
0 -1 -1 -1 2.038462 0.000495
2
-1 -1 1 -1 2.069231 0.000502
0 -1 -1 -1 2.069231 0.000502
2
-1 -1 1 -1 2.869231 0.000697
0 -1 -1 -1 2.869231 0.000697
2
-1 -1 1 -1 1.507692 0.000366
0 -1 -1 -1 1.507692 0.000366
2
-1 -1 1 -1 0.800000 0.000194
0 -1 -1 -1 0.800000 0.000194
2
-1 -1 1 -1 2.484615 0.000603
0 -1 -1 -1 2.484615 0.000603
2
-1 -1 1 -1 1.092308 0.000265
0 -1 -1 -1 1.092308 0.000265
2
-1 -1 1 -1 2.607692 0.000633
0 -1 -1 -1 2.607692 0.000633
2
-1 -1 1 -1 2.100000 0.000510
0 -1 -1 -1 2.100000 0.000510
2
-1 -1 1 -1 4.792308 0.001164
0 -1 -1 -1 4.792308 0.001164
2
-1 -1 1 -1 2.446154 0.000594
0 -1 -1 -1 2.446154 0.000594
2
-1 -1 1 -1 1.500000 0.000364
0 -1 -1 -1 1.500000 0.000364
2
-1 -1 1 -1 1.930769 0.000469
0 -1 -1 -1 1.930769 0.000469
2
-1 -1 1 -1 1.469231 0.000357
0 -1 -1 -1 1.469231 0.000357
2
-1 -1 1 -1 2.253846 0.000547
0 -1 -1 -1 2.253846 0.000547
2
-1 -1 1 -1 2.023077 0.000491
0 -1 -1 -1 2.023077 0.000491
2
-1 -1 1 -1 4.215385 0.001024
0 -1 -1 -1 4.215385 0.001024
2
-1 -1 1 -1 1.869231 0.000454
0 -1 -1 -1 1.869231 0.000454
2
-1 -1 1 -1 0.376923 0.000092
0 -1 -1 -1 0.376923 0.000092
2
-1 -1 1 -1 1.938462 0.000471
0 -1 -1 -1 1.938462 0.000471
2
-1 -1 1 -1 1.807692 0.000439
0 -1 -1 -1 1.807692 0.000439
2
-1 -1 1 -1 0.607692 0.000148
0 -1 -1 -1 0.607692 0.000148
2
-1 -1 1 -1 1.492308 0.000362
0 -1 -1 -1 1.492308 0.000362
2
-1 -1 1 -1 2.223077 0.000540
0 -1 -1 -1 2.223077 0.000540
2
-1 -1 1 -1 0.838462 0.000204
0 -1 -1 -1 0.838462 0.000204
2
-1 -1 1 -1 1.784615 0.000433
0 -1 -1 -1 1.784615 0.000433
2
-1 -1 1 -1 3.000000 0.000728
0 -1 -1 -1 3.000000 0.000728
2
-1 -1 1 -1 1.046154 0.000254
0 -1 -1 -1 1.046154 0.000254
2
-1 -1 1 -1 3.907692 0.000949
0 -1 -1 -1 3.907692 0.000949
2
-1 -1 1 -1 2.161538 0.000525
0 -1 -1 -1 2.161538 0.000525
2
-1 -1 1 -1 0.369231 0.000090
0 -1 -1 -1 0.369231 0.000090
2
-1 -1 1 -1 3.523077 0.000855
0 -1 -1 -1 3.523077 0.000855
2
-1 -1 1 -1 2.653846 0.000644
0 -1 -1 -1 2.653846 0.000644
2
-1 -1 1 -1 0.030769 0.000007
0 -1 -1 -1 0.030769 0.000007
2
-1 -1 1 -1 2.438462 0.000592
0 -1 -1 -1 2.438462 0.000592
2
-1 -1 1 -1 1.984615 0.000482
0 -1 -1 -1 1.984615 0.000482
2
-1 -1 1 -1 2.353846 0.000572
0 -1 -1 -1 2.353846 0.000572
2
-1 -1 1 -1 3.815385 0.000926
0 -1 -1 -1 3.815385 0.000926
2
-1 -1 1 -1 5.415385 0.001315
0 -1 -1 -1 5.415385 0.001315
2
-1 -1 1 -1 2.969231 0.000721
0 -1 -1 -1 2.969231 0.000721
2
-1 -1 1 -1 2.353846 0.000572
0 -1 -1 -1 2.353846 0.000572
2
-1 -1 1 -1 4.192308 0.001018
0 -1 -1 -1 4.192308 0.001018
2
-1 -1 1 -1 2.807692 0.000682
0 -1 -1 -1 2.807692 0.000682
2
-1 -1 1 -1 1.353846 0.000329
0 -1 -1 -1 1.353846 0.000329
2
-1 -1 1 -1 1.623077 0.000394
0 -1 -1 -1 1.623077 0.000394
2
-1 -1 1 -1 2.238462 0.000544
0 -1 -1 -1 2.238462 0.000544
2
-1 -1 1 -1 0.615385 0.000149
0 -1 -1 -1 0.615385 0.000149
2
-1 -1 1 -1 0.538462 0.000131
0 -1 -1 -1 0.538462 0.000131
2
-1 -1 1 -1 2.523077 0.000613
0 -1 -1 -1 2.523077 0.000613
2
-1 -1 1 -1 1.038462 0.000252
0 -1 -1 -1 1.038462 0.000252
2
-1 -1 1 -1 0.576923 0.000140
0 -1 -1 -1 0.576923 0.000140
2
-1 -1 1 -1 3.592308 0.000872
0 -1 -1 -1 3.592308 0.000872
2
-1 -1 1 -1 4.815385 0.001169
0 -1 -1 -1 4.815385 0.001169
2
-1 -1 1 -1 0.669231 0.000162
0 -1 -1 -1 0.669231 0.000162
2
-1 -1 1 -1 1.769231 0.000430
0 -1 -1 -1 1.769231 0.000430
2
-1 -1 1 -1 3.176923 0.000771
0 -1 -1 -1 3.176923 0.000771
2
-1 -1 1 -1 1.300000 0.000316
0 -1 -1 -1 1.300000 0.000316
2
-1 -1 1 -1 3.061538 0.000743
0 -1 -1 -1 3.061538 0.000743
2
-1 -1 1 -1 0.800000 0.000194
0 -1 -1 -1 0.800000 0.000194
2
-1 -1 1 -1 1.130769 0.000275
0 -1 -1 -1 1.130769 0.000275
2
-1 -1 1 -1 1.076923 0.000261
0 -1 -1 -1 1.076923 0.000261
2
-1 -1 1 -1 6.784615 0.001647
0 -1 -1 -1 6.784615 0.001647
2
-1 -1 1 -1 1.646154 0.000400
0 -1 -1 -1 1.646154 0.000400
2
-1 -1 1 -1 0.692308 0.000168
0 -1 -1 -1 0.692308 0.000168
2
-1 -1 1 -1 1.200000 0.000291
0 -1 -1 -1 1.200000 0.000291
2
-1 -1 1 -1 2.053846 0.000499
0 -1 -1 -1 2.053846 0.000499
2
-1 -1 1 -1 0.946154 0.000230
0 -1 -1 -1 0.946154 0.000230
2
-1 -1 1 -1 2.438462 0.000592
0 -1 -1 -1 2.438462 0.000592
2
-1 -1 1 -1 2.607692 0.000633
0 -1 -1 -1 2.607692 0.000633
2
-1 -1 1 -1 0.461538 0.000112
0 -1 -1 -1 0.461538 0.000112
2
-1 -1 1 -1 4.930769 0.001197
0 -1 -1 -1 4.930769 0.001197
2
-1 -1 1 -1 1.423077 0.000346
0 -1 -1 -1 1.423077 0.000346
2
-1 -1 1 -1 1.446154 0.000351
0 -1 -1 -1 1.446154 0.000351
2
-1 -1 1 -1 2.453846 0.000596
0 -1 -1 -1 2.453846 0.000596
2
-1 -1 1 -1 2.461538 0.000598
0 -1 -1 -1 2.461538 0.000598
2
-1 -1 1 -1 3.946154 0.000958
0 -1 -1 -1 3.946154 0.000958
2
-1 -1 1 -1 0.923077 0.000224
0 -1 -1 -1 0.923077 0.000224
2
-1 -1 1 -1 1.184615 0.000288
0 -1 -1 -1 1.184615 0.000288
2
-1 -1 1 -1 0.407692 0.000099
0 -1 -1 -1 0.407692 0.000099
2
-1 -1 1 -1 1.207692 0.000293
0 -1 -1 -1 1.207692 0.000293
2
-1 -1 1 -1 2.523077 0.000613
0 -1 -1 -1 2.523077 0.000613
2
-1 -1 1 -1 1.715385 0.000416
0 -1 -1 -1 1.715385 0.000416
2
-1 -1 1 -1 7.723077 0.001875
0 -1 -1 -1 7.723077 0.001875
2
-1 -1 1 -1 5.023077 0.001220
0 -1 -1 -1 5.023077 0.001220
2
-1 -1 1 -1 0.584615 0.000142
0 -1 -1 -1 0.584615 0.000142
2
-1 -1 1 -1 2.761538 0.000671
0 -1 -1 -1 2.761538 0.000671
2
-1 -1 1 -1 1.853846 0.000450
0 -1 -1 -1 1.853846 0.000450
2
-1 -1 1 -1 2.346154 0.000570
0 -1 -1 -1 2.346154 0.000570
2
-1 -1 1 -1 1.169231 0.000284
0 -1 -1 -1 1.169231 0.000284
2
-1 -1 1 -1 0.746154 0.000181
0 -1 -1 -1 0.746154 0.000181
2
-1 -1 1 -1 3.215385 0.000781
0 -1 -1 -1 3.215385 0.000781
2
-1 -1 1 -1 2.661538 0.000646
0 -1 -1 -1 2.661538 0.000646
2
-1 -1 1 -1 1.923077 0.000467
0 -1 -1 -1 1.923077 0.000467
2
-1 -1 1 -1 4.930769 0.001197
0 -1 -1 -1 4.930769 0.001197
2
-1 -1 1 -1 1.500000 0.000364
0 -1 -1 -1 1.500000 0.000364
2
-1 -1 1 -1 0.830769 0.000202
0 -1 -1 -1 0.830769 0.000202
2
-1 -1 1 -1 0.700000 0.000170
0 -1 -1 -1 0.700000 0.000170
2
-1 -1 1 -1 0.546154 0.000133
0 -1 -1 -1 0.546154 0.000133
2
-1 -1 1 -1 0.176923 0.000043
0 -1 -1 -1 0.176923 0.000043
2
-1 -1 1 -1 0.630769 0.000153
0 -1 -1 -1 0.630769 0.000153
2
-1 -1 1 -1 2.061538 0.000501
0 -1 -1 -1 2.061538 0.000501
2
-1 -1 1 -1 4.569231 0.001109
0 -1 -1 -1 4.569231 0.001109
2
-1 -1 1 -1 3.038462 0.000738
0 -1 -1 -1 3.038462 0.000738
2
-1 -1 1 -1 1.700000 0.000413
0 -1 -1 -1 1.700000 0.000413
2
-1 -1 1 -1 2.684615 0.000652
0 -1 -1 -1 2.684615 0.000652
2
-1 -1 1 -1 2.176923 0.000529
0 -1 -1 -1 2.176923 0.000529
2
-1 -1 1 -1 1.776923 0.000431
0 -1 -1 -1 1.776923 0.000431
2
-1 -1 1 -1 0.784615 0.000191
0 -1 -1 -1 0.784615 0.000191
2
-1 -1 1 -1 1.023077 0.000248
0 -1 -1 -1 1.023077 0.000248
2
-1 -1 1 -1 3.969231 0.000964
0 -1 -1 -1 3.969231 0.000964
2
-1 -1 1 -1 0.253846 0.000062
0 -1 -1 -1 0.253846 0.000062
2
-1 -1 1 -1 2.407692 0.000585
0 -1 -1 -1 2.407692 0.000585
2
-1 -1 1 -1 1.961538 0.000476
0 -1 -1 -1 1.961538 0.000476
2
-1 -1 1 -1 2.469231 0.000600
0 -1 -1 -1 2.469231 0.000600
2
-1 -1 1 -1 4.207692 0.001022
0 -1 -1 -1 4.207692 0.001022
2
-1 -1 1 -1 2.169231 0.000527
0 -1 -1 -1 2.169231 0.000527
2
-1 -1 1 -1 4.469231 0.001085
0 -1 -1 -1 4.469231 0.001085
2
-1 -1 1 -1 3.276923 0.000796
0 -1 -1 -1 3.276923 0.000796
2
-1 -1 1 -1 4.192308 0.001018
0 -1 -1 -1 4.192308 0.001018
2
-1 -1 1 -1 5.284615 0.001283
0 -1 -1 -1 5.284615 0.001283
2
-1 -1 1 -1 3.261538 0.000792
0 -1 -1 -1 3.261538 0.000792
2
-1 -1 1 -1 0.230769 0.000056
0 -1 -1 -1 0.230769 0.000056
2
-1 -1 1 -1 0.561538 0.000136
0 -1 -1 -1 0.561538 0.000136
2
-1 -1 1 -1 0.600000 0.000146
0 -1 -1 -1 0.600000 0.000146
2
-1 -1 1 -1 4.000000 0.000971
0 -1 -1 -1 4.000000 0.000971
2
-1 -1 1 -1 0.900000 0.000219
0 -1 -1 -1 0.900000 0.000219
2
-1 -1 1 -1 0.607692 0.000148
0 -1 -1 -1 0.607692 0.000148
2
-1 -1 1 -1 2.884615 0.000700
0 -1 -1 -1 2.884615 0.000700
2
-1 -1 1 -1 1.038462 0.000252
0 -1 -1 -1 1.038462 0.000252
2
-1 -1 1 -1 1.730769 0.000420
0 -1 -1 -1 1.730769 0.000420
2
-1 -1 1 -1 2.576923 0.000626
0 -1 -1 -1 2.576923 0.000626
2
-1 -1 1 -1 1.792308 0.000435
