9.000000e-011 4.620621e+007 
1.080000e-010 4.422062e+007 
1.296000e-010 4.206223e+007 
1.555200e-010 3.975414e+007 
1.866240e-010 3.733042e+007 
2.239488e-010 3.483504e+007 
2.687386e-010 3.231883e+007 
3.224863e-010 2.983470e+007 
3.869835e-010 2.743172e+007 
4.643802e-010 2.514954e+007 
5.572563e-010 2.301466e+007 
6.687075e-010 2.103965e+007 
8.024490e-010 1.922366e+007 
9.629388e-010 1.756230e+007 
1.155527e-009 1.604519e+007 
1.386632e-009 1.466009e+007 
1.663958e-009 1.339534e+007 
1.996750e-009 1.224029e+007 
2.396100e-009 1.118571e+007 
2.875320e-009 1.022249e+007 
3.450384e-009 9.342871e+006 
4.140461e-009 8.539323e+006 
4.968553e-009 7.805500e+006 
5.962264e-009 7.135233e+006 
7.154716e-009 6.522928e+006 
8.585659e-009 5.963369e+006 
1.030279e-008 5.452228e+006 
1.236335e-008 4.985103e+006 
1.483602e-008 4.558285e+006 
1.780322e-008 4.168158e+006 
2.136387e-008 3.811508e+006 
2.563664e-008 3.485388e+006 
3.076397e-008 3.187341e+006 
3.691676e-008 2.914747e+006 
4.430012e-008 2.665439e+006 
5.316014e-008 2.437414e+006 
6.379217e-008 2.228885e+006 
7.655060e-008 2.038229e+006 
9.186072e-008 1.863826e+006 
1.102329e-007 1.704445e+006 
1.322794e-007 1.558821e+006 
1.587353e-007 1.425811e+006 
1.904824e-007 1.304485e+006 
2.285789e-007 1.193937e+006 
2.742946e-007 1.093382e+006 
3.291536e-007 1.002121e+006 
3.949843e-007 9.195507e+005 
4.739812e-007 8.450692e+005 
5.687774e-007 7.781868e+005 
6.825329e-007 7.184106e+005 
8.190394e-007 6.652729e+005 
9.828473e-007 6.182943e+005 
1.179417e-006 5.769761e+005 
1.415300e-006 5.407672e+005 
1.698360e-006 5.090698e+005 
2.038032e-006 4.812214e+005 
2.445639e-006 4.564959e+005 
2.934766e-006 4.341174e+005 
3.521720e-006 4.133060e+005 
4.226064e-006 3.933601e+005 
5.071276e-006 3.737455e+005 
6.085532e-006 3.541434e+005 
7.302638e-006 3.344326e+005 
8.763165e-006 3.146257e+005 
1.051580e-005 2.947989e+005 
1.261896e-005 2.750412e+005 
1.514275e-005 2.554274e+005 
1.817130e-005 2.360068e+005 
2.180556e-005 2.168033e+005 
2.616667e-005 1.978253e+005 
3.140001e-005 1.790839e+005 
3.768001e-005 1.606142e+005 
4.521601e-005 1.417849e+005 
5.425921e-005 1.244208e+005 
6.511105e-005 1.075804e+005 
7.813326e-005 9.150019e+004 
9.375992e-005 7.642386e+004 
1.125119e-004 6.258468e+004 
1.350143e-004 5.018392e+004 
1.620171e-004 3.936761e+004 
1.944206e-004 3.020640e+004 
2.333047e-004 2.268430e+004 
2.799656e-004 1.670072e+004 
3.359587e-004 1.208643e+004 
4.031505e-004 8.629073e+003 
4.837806e-004 6.101665e+003 
5.805367e-004 4.287867e+003 
6.966440e-004 2.999935e+003 
8.359728e-004 2.087966e+003 
1.003167e-003 1.440830e+003 
1.203801e-003 9.808568e+002 
1.444561e-003 6.553974e+002 
1.733473e-003 4.283419e+002 
2.080168e-003 2.735936e+002 
2.496201e-003 1.711064e+002 
2.995442e-003 1.050710e+002 
3.594530e-003 6.334853e+001 
4.313436e-003 3.723679e+001 
5.176123e-003 2.100473e+001 
6.211348e-003 1.111129e+001 
7.453618e-003 5.363427e+000 
8.944341e-003 2.292895e+000 
1.073321e-002 8.404929e-001 
1.287985e-002 2.548478e-001 
1.545582e-002 6.134634e-002 
1.854699e-002 1.117435e-002 
2.225638e-002 1.455088e-003 
2.670766e-002 1.265627e-004 
3.204919e-002 6.778857e-006 
3.845903e-002 2.028160e-007 
4.615084e-002 3.015538e-009 
5.538100e-002 1.936586e-011 
6.645720e-002 4.539969e-014 
7.974865e-002 3.175088e-017 
9.569837e-002 5.199664e-021 
1.148380e-001 1.491155e-025 
1.378057e-001 5.284292e-031 
1.653668e-001 1.522946e-037 
1.984401e-001 2.160766e-045 
2.381282e-001 8.263319e-055 
2.857538e-001 4.134384e-066 
3.429046e-001 1.136803e-079 
4.114855e-001 6.066724e-096 
4.937826e-001 1.802158e-115 
5.925391e-001 6.657261e-139 
7.110469e-001 5.062654e-167 
8.532563e-001 9.156771e-201 
1.023908e+000 2.955502e-241 
1.228689e+000 7.609188e-290 
1.474427e+000 0.000000e+000 
1.769312e+000 0.000000e+000 
2.123175e+000 0.000000e+000 
2.547810e+000 0.000000e+000 
3.057372e+000 0.000000e+000 
3.668846e+000 0.000000e+000 
4.402615e+000 0.000000e+000 
5.283138e+000 0.000000e+000 
6.339766e+000 0.000000e+000 
7.607719e+000 0.000000e+000 
9.129263e+000 0.000000e+000 
1.095512e+001 0.000000e+000 
1.314614e+001 0.000000e+000 
1.577537e+001 0.000000e+000 
1.893044e+001 0.000000e+000 
2.271653e+001 0.000000e+000 
2.725983e+001 0.000000e+000 
3.271180e+001 0.000000e+000 
3.925416e+001 0.000000e+000 
4.710499e+001 0.000000e+000 
5.652599e+001 0.000000e+000 
6.783119e+001 0.000000e+000 
8.139742e+001 0.000000e+000 
9.767691e+001 0.000000e+000 
1.172123e+002 0.000000e+000 
1.406547e+002 0.000000e+000 
1.687857e+002 0.000000e+000 
2.025428e+002 0.000000e+000 
2.430514e+002 0.000000e+000 
2.916617e+002 0.000000e+000 
3.499940e+002 0.000000e+000 
4.199928e+002 0.000000e+000 
