1.000000e+008 6.911575e+006 6.168394e+006 
9.090909e+007 6.595242e+006 5.900612e+006 
8.264463e+007 6.293336e+006 5.629559e+006 
7.513148e+007 6.005333e+006 5.369974e+006 
6.830135e+007 5.730591e+006 5.122185e+006 
6.209213e+007 5.468503e+006 4.886941e+006 
5.644739e+007 5.218460e+006 4.661816e+006 
5.131581e+007 4.979908e+006 4.447283e+006 
4.665074e+007 4.752295e+006 4.241532e+006 
4.240976e+007 4.535136e+006 4.046746e+006 
3.855433e+007 4.327928e+006 3.861036e+006 
3.504939e+007 4.130203e+006 3.683842e+006 
3.186308e+007 3.941506e+006 3.513581e+006 
2.896644e+007 3.761449e+006 3.353460e+006 
2.633313e+007 3.589598e+006 3.199989e+006 
2.393920e+007 3.425576e+006 3.053794e+006 
2.176291e+007 3.269005e+006 2.913100e+006 
1.978447e+007 3.119548e+006 2.779074e+006 
1.798588e+007 2.976886e+006 2.652797e+006 
1.635080e+007 2.840669e+006 2.530507e+006 
1.486436e+007 2.710621e+006 2.414612e+006 
1.351306e+007 2.586452e+006 2.304653e+006 
1.228460e+007 2.467875e+006 2.198983e+006 
1.116782e+007 2.354653e+006 2.099678e+006 
1.015256e+007 2.246510e+006 2.003419e+006 
9.229600e+006 2.143233e+006 1.912316e+006 
8.390545e+006 2.044577e+006 1.823869e+006 
7.627768e+006 1.950361e+006 1.740688e+006 
6.934335e+006 1.860370e+006 1.661104e+006 
6.303941e+006 1.774415e+006 1.584868e+006 
5.730855e+006 1.692324e+006 1.512133e+006 
5.209868e+006 1.613923e+006 1.441720e+006 
4.736244e+006 1.539088e+006 1.376595e+006 
4.305676e+006 1.467637e+006 1.312171e+006 
3.914251e+006 1.399474e+006 1.251910e+006 
3.558410e+006 1.334450e+006 1.192156e+006 
3.234918e+006 1.272487e+006 1.136283e+006 
2.940835e+006 1.213474e+006 1.083086e+006 
2.673486e+006 1.157310e+006 1.031211e+006 
2.430442e+006 1.103920e+006 9.820523e+005 
2.209493e+006 1.053211e+006 9.336888e+005 
2.008630e+006 1.005129e+006 8.878279e+005 
1.826027e+006 9.596103e+005 8.432881e+005 
1.660025e+006 9.166133e+005 8.001169e+005 
1.509113e+006 8.761229e+005 7.605575e+005 
1.371921e+006 8.380888e+005 7.205845e+005 
1.247201e+006 8.025072e+005 6.830140e+005 
1.133819e+006 7.693371e+005 6.461804e+005 
1.030745e+006 7.385402e+005 6.116495e+005 
9.370406e+005 7.100352e+005 5.776024e+005 
8.518551e+005 6.837356e+005 5.461457e+005 
7.744138e+005 6.595109e+005 5.165122e+005 
7.040125e+005 6.372106e+005 4.885599e+005 
6.400114e+005 6.166622e+005 4.613824e+005 
5.818285e+005 5.976917e+005 4.367017e+005 
5.289350e+005 5.801098e+005 4.139304e+005 
4.808500e+005 5.637317e+005 3.928834e+005 
4.371364e+005 5.483800e+005 3.734874e+005 
3.973967e+005 5.338897e+005 3.556749e+005 
3.612697e+005 5.201109e+005 3.393635e+005 
3.284270e+005 5.069109e+005 3.244609e+005 
2.985700e+005 4.941753e+005 3.108665e+005 
2.714273e+005 4.818084e+005 2.984753e+005 
2.467521e+005 4.697326e+005 2.871811e+005 
2.243201e+005 4.578873e+005 2.768801e+005 
2.039273e+005 4.462276e+005 2.674735e+005 
1.853885e+005 4.347217e+005 2.588701e+005 
1.685350e+005 4.233489e+005 2.509879e+005 
1.532136e+005 4.120959e+005 2.437553e+005 
1.392851e+005 4.009542e+005 2.371111e+005 
1.266228e+005 3.899176e+005 2.310034e+005 
1.151117e+005 3.789798e+005 2.253888e+005 
1.046470e+005 3.681329e+005 2.202306e+005 
9.513361e+004 3.573669e+005 2.154966e+005 
8.648510e+004 3.466689e+005 2.111577e+005 
7.862282e+004 3.360236e+005 2.071864e+005 
7.147529e+004 3.254135e+005 2.035556e+005 
6.497754e+004 3.148194e+005 2.002373e+005 
5.907049e+004 3.042211e+005 1.972018e+005 
5.370044e+004 2.935980e+005 1.944175e+005 
4.881859e+004 2.829301e+005 1.918494e+005 
4.438053e+004 2.721986e+005 1.894594e+005 
4.034594e+004 2.613873e+005 1.872059e+005 
