0.000000e+000 1.000000e+000 1.000000e+000  1.000000e+000 
1.000000e-004 1.000000e+000 9.975093e-001  9.820399e-001 
1.005000e-004 1.000000e+000 9.950249e-001 9.820174e-001  
1.010025e-004 1.000000e+000 9.925466e-001 9.819950e-001  
1.015075e-004 1.000000e+000 9.900745e-001 9.819726e-001  
1.020151e-004 1.000000e+000 9.876086e-001 9.819501e-001  
1.025251e-004 1.000000e+000 9.851488e-001 9.819276e-001  
1.030378e-004 1.000000e+000 9.826951e-001 9.819050e-001  
1.035529e-004 9.818824e-001 9.818824e-001 9.818824e-001  
1.040707e-004 9.818598e-001 9.818598e-001 9.818598e-001  
1.045911e-004 9.818372e-001 9.818372e-001 9.818372e-001  
1.051140e-004 9.818146e-001 9.818146e-001 9.818146e-001  
1.056396e-004 9.817919e-001 9.817919e-001 9.817919e-001  
1.061678e-004 9.817692e-001 9.817692e-001 9.817692e-001  
1.066986e-004 9.817464e-001 9.817464e-001 9.817464e-001  
1.072321e-004 9.817236e-001 9.817236e-001 9.817236e-001  
1.077683e-004 9.817009e-001 9.817009e-001 9.817009e-001  
1.083071e-004 9.816780e-001 9.816780e-001 9.816780e-001  
1.088487e-004 9.816552e-001 9.816552e-001 9.816552e-001  
1.093929e-004 9.816323e-001 9.816323e-001 9.816323e-001  
1.099399e-004 9.816094e-001 9.816094e-001 9.816094e-001  
1.104896e-004 9.815864e-001 9.815864e-001 9.815864e-001  
1.110420e-004 9.815635e-001 9.815635e-001 9.815635e-001  
1.115972e-004 9.815405e-001 9.815405e-001 9.815405e-001  
1.121552e-004 9.815174e-001 9.815174e-001 9.815174e-001  
1.127160e-004 9.814944e-001 9.814944e-001 9.814944e-001  
1.132796e-004 9.814713e-001 9.814713e-001 9.814713e-001  
1.138460e-004 9.814482e-001 9.814482e-001 9.814482e-001  
1.144152e-004 9.814251e-001 9.814251e-001 9.814251e-001  
1.149873e-004 9.814019e-001 9.814019e-001 9.814019e-001  
1.155622e-004 9.813787e-001 9.813787e-001 9.813787e-001  
1.161400e-004 9.813555e-001 9.813555e-001 9.813555e-001  
1.167207e-004 9.813322e-001 9.813322e-001 9.813322e-001  
1.173043e-004 9.813089e-001 9.813089e-001 9.813089e-001  
1.178908e-004 9.812856e-001 9.812856e-001 9.812856e-001  
1.184803e-004 9.812623e-001 9.812623e-001 9.812623e-001  
1.190727e-004 9.812389e-001 9.812389e-001 9.812389e-001  
1.196681e-004 9.812155e-001 9.812155e-001 9.812155e-001  
1.202664e-004 9.811921e-001 9.811921e-001 9.811921e-001  
1.208677e-004 9.811686e-001 9.811686e-001 9.811686e-001  
1.214721e-004 9.811451e-001 9.811451e-001 9.811451e-001  
1.220794e-004 9.811216e-001 9.811216e-001 9.811216e-001  
1.226898e-004 9.810981e-001 9.810981e-001 9.810981e-001  
1.233033e-004 9.810745e-001 9.810745e-001 9.810745e-001  
1.239198e-004 9.810509e-001 9.810509e-001 9.810509e-001  
