18 
9.000000e-009 7.849707e+004
1.800000e-008 1.422986e+004
3.600000e-008 1.674349e+004
7.200000e-008 1.933434e+004
1.440000e-007 2.256948e+004
2.880000e-007 2.619745e+004
5.760000e-007 2.996476e+004
1.152000e-006 3.455651e+004
2.304000e-006 3.788685e+004
4.608000e-006 4.345277e+004
9.216000e-006 4.770143e+004
1.843200e-005 5.569167e+004
3.686400e-005 6.847646e+004
7.372800e-005 1.021746e+005
1.474560e-004 9.807548e+004
2.949120e-004 2.790489e+004
5.898240e-004 7.031327e+003
1.179648e-003 1.901797e+003
