1.000000e+008 6.799470e+006 6.032784e+006 
9.090909e+007 6.490062e+006 5.771148e+006 
8.264463e+007 6.194733e+006 5.507334e+006 
7.513148e+007 5.912960e+006 5.254705e+006 
6.830135e+007 5.644114e+006 5.013286e+006 
6.209213e+007 5.387600e+006 4.783408e+006 
5.644739e+007 5.142828e+006 4.563363e+006 
5.131581e+007 4.909275e+006 4.355299e+006 
4.665074e+007 4.686369e+006 4.153870e+006 
4.240976e+007 4.473665e+006 3.964399e+006 
3.855433e+007 4.270658e+006 3.783476e+006 
3.504939e+007 4.076893e+006 3.610602e+006 
3.186308e+007 3.891928e+006 3.444739e+006 
2.896644e+007 3.715392e+006 3.289756e+006 
2.633313e+007 3.546833e+006 3.139348e+006 
2.393920e+007 3.385918e+006 2.997692e+006 
2.176291e+007 3.232243e+006 2.859737e+006 
1.978447e+007 3.085513e+006 2.729964e+006 
1.798588e+007 2.945393e+006 2.607113e+006 
1.635080e+007 2.811548e+006 2.488523e+006 
1.486436e+007 2.683703e+006 2.375828e+006 
1.351306e+007 2.561591e+006 2.270511e+006 
1.228460e+007 2.444900e+006 2.167561e+006 
1.116782e+007 2.333406e+006 2.070212e+006 
1.015256e+007 2.226866e+006 1.978117e+006 
9.229600e+006 2.125028e+006 1.888840e+006 
8.390545e+006 2.027693e+006 1.804424e+006 
7.627768e+006 1.934631e+006 1.722727e+006 
6.934335e+006 1.845669e+006 1.646461e+006 
6.303941e+006 1.760598e+006 1.573458e+006 
5.730855e+006 1.679242e+006 1.503697e+006 
5.209868e+006 1.601432e+006 1.436498e+006 
4.736244e+006 1.527038e+006 1.373619e+006 
4.305676e+006 1.455904e+006 1.312121e+006 
3.914251e+006 1.387934e+006 1.254144e+006 
3.558410e+006 1.322999e+006 1.197352e+006 
3.234918e+006 1.261011e+006 1.143867e+006 
2.940835e+006 1.201850e+006 1.092947e+006 
2.673486e+006 1.145385e+006 1.043730e+006 
2.430442e+006 1.091498e+006 9.988469e+005 
2.209493e+006 1.040004e+006 9.535658e+005 
2.008630e+006 9.907866e+005 9.123103e+005 
1.826027e+006 9.436712e+005 8.710076e+005 
1.660025e+006 8.985463e+005 8.311836e+005 
1.509113e+006 8.553391e+005 7.958205e+005 
1.371921e+006 8.139582e+005 7.604973e+005 
1.247201e+006 7.743836e+005 7.255496e+005 
1.133819e+006 7.366363e+005 6.925341e+005 
1.030745e+006 7.007441e+005 6.610074e+005 
9.370406e+005 6.667359e+005 6.284526e+005 
8.518551e+005 6.346728e+005 5.987074e+005 
7.744138e+005 6.045666e+005 5.699399e+005 
7.040125e+005 5.764136e+005 5.421476e+005 
6.400114e+005 5.501711e+005 5.138487e+005 
5.818285e+005 5.257823e+005 4.882187e+005 
5.289350e+005 5.031373e+005 4.639054e+005 
4.808500e+005 4.821066e+005 4.409227e+005 
4.371364e+005 4.625410e+005 4.192887e+005 
3.973967e+005 4.442804e+005 3.990345e+005 
3.612697e+005 4.271613e+005 3.801640e+005 
3.284270e+005 4.110233e+005 3.626560e+005 
2.985700e+005 3.957148e+005 3.464672e+005 
2.714273e+005 3.810969e+005 3.315357e+005 
2.467521e+005 3.670461e+005 3.177860e+005 
2.243201e+005 3.534556e+005 3.051327e+005 
2.039273e+005 3.402352e+005 2.934846e+005 
1.853885e+005 3.273108e+005 2.827485e+005 
1.685350e+005 3.146228e+005 2.728316e+005 
1.532136e+005 3.021243e+005 2.636439e+005 
1.392851e+005 2.897792e+005 2.550987e+005 
1.266228e+005 2.775605e+005 2.471136e+005 
1.151117e+005 2.654488e+005 2.396104e+005 
1.046470e+005 2.534319e+005 2.325145e+005 
9.513361e+004 2.415038e+005 2.257552e+005 
8.648510e+004 2.296652e+005 2.192655e+005 
7.862282e+004 2.179231e+005 2.129821e+005 
7.147529e+004 2.062909e+005 2.068464e+005 
6.497754e+004 1.947882e+005 2.008051e+005 
5.907049e+004 1.834405e+005 1.948110e+005 
5.370044e+004 1.722782e+005 1.888242e+005 
4.881859e+004 1.613358e+005 1.828125e+005 
4.438053e+004 1.506502e+005 1.767526e+005 
4.034594e+004 1.402595e+005 1.706300e+005 
3.667813e+004 1.302011e+005 1.644390e+005 
3.334375e+004 1.205101e+005 1.581824e+005 
3.031250e+004 1.112179e+005 1.518703e+005 
2.755682e+004 1.023509e+005 1.455188e+005 
2.505165e+004 9.392980e+004 1.391493e+005 
2.277423e+004 8.596922e+004 1.327863e+005 
2.070385e+004 7.847739e+004 1.264562e+005 
1.882168e+004 7.145647e+004 1.201862e+005 
1.711062e+004 6.490299e+004 1.140029e+005 
1.555511e+004 5.880850e+004 1.079312e+005 
1.414101e+004 5.316030e+004 1.019940e+005 
1.285546e+004 4.794229e+004 9.621140e+004 
1.168678e+004 4.313580e+004 9.060036e+004 
1.062435e+004 3.872035e+004 8.517478e+004 
9.658497e+003 3.467439e+004 7.994547e+004 
8.780452e+003 3.097592e+004 7.492031e+004 
7.982229e+003 2.760294e+004 7.010458e+004 
7.256572e+003 2.453387e+004 6.550126e+004 
6.596883e+003 2.174778e+004 6.111135e+004 
5.997167e+003 1.922461e+004 5.693419e+004 
5.451970e+003 1.694520e+004 5.296779e+004 
4.956336e+003 1.489138e+004 4.920906e+004 
4.505760e+003 1.304594e+004 4.565404e+004 
4.096145e+003 1.139262e+004 4.229807e+004 
3.723769e+003 9.916081e+003 3.913596e+004 
3.385244e+003 8.601832e+003 3.616209e+004 
3.077495e+003 7.436206e+003 3.337049e+004 
2.797722e+003 6.406304e+003 3.075496e+004 
2.543384e+003 5.499950e+003 2.830909e+004 
2.312167e+003 4.705651e+003 2.602631e+004 
2.101970e+003 4.012558e+003 2.389995e+004 
1.910882e+003 3.410445e+003 2.192319e+004 
1.737166e+003 2.889698e+003 2.008913e+004 
1.579241e+003 2.441308e+003 1.839078e+004 
1.435674e+003 2.056884e+003 1.682108e+004 
1.305158e+003 1.728663e+003 1.537294e+004 
1.186507e+003 1.449521e+003 1.403925e+004 
1.078643e+003 1.212981e+003 1.281295e+004 
9.805847e+002 1.013206e+003 1.168705e+004 
8.914406e+002 8.449894e+002 1.065474e+004 
8.104005e+002 7.037251e+002 9.709380e+003 
7.367278e+002 5.853754e+002 8.844570e+003 
6.697525e+002 4.864285e+002 8.054192e+003 
6.088659e+002 4.038517e+002 7.332430e+003 
5.535145e+002 3.350431e+002 6.673793e+003 
5.031950e+002 2.777828e+002 6.073122e+003 
4.574500e+002 2.301860e+002 5.525599e+003 
4.158636e+002 1.906596e+002 5.026739e+003 
3.780578e+002 1.578613e+002 4.572384e+003 
3.436889e+002 1.306643e+002 4.158693e+003 
3.124445e+002 1.081247e+002 3.782125e+003 
2.840404e+002 8.945368e+001 3.439423e+003 
2.582186e+002 7.399343e+001 3.127597e+003 
2.347442e+002 6.119598e+001 2.843910e+003 
2.134038e+002 5.060559e+001 2.585855e+003 
1.940034e+002 4.184360e+001 2.351139e+003 
1.763668e+002 3.459573e+001 2.137672e+003 
1.603334e+002 2.860125e+001 1.943544e+003 
1.457577e+002 2.364406e+001 1.767012e+003 
1.325070e+002 1.954510e+001 1.606491e+003 
1.204609e+002 1.615609e+001 1.460533e+003 
1.095099e+002 1.335427e+001 1.327823e+003 
9.955444e+001 1.103804e+001 1.207161e+003 
9.050404e+001 9.123338e+000 1.097457e+003 
8.227640e+001 7.540628e+000 9.977156e+002 
7.479673e+001 6.232388e+000 9.070351e+002 
6.799702e+001 5.151051e+000 8.245931e+002 
6.181548e+001 4.257283e+000 7.496419e+002 
5.619589e+001 3.518564e+000 6.815015e+002 
5.108717e+001 2.908005e+000 6.195535e+002 
4.644288e+001 2.403379e+000 5.632355e+002 
4.222080e+001 1.986311e+000 5.120360e+002 
3.838255e+001 1.641611e+000 4.654901e+002 
3.489323e+001 1.356726e+000 4.231750e+002 
3.172111e+001 1.121276e+000 3.847061e+002 
2.883738e+001 9.266845e-001 3.497340e+002 
2.621580e+001 7.658620e-001 3.179409e+002 
2.383254e+001 6.329486e-001 2.890379e+002 
2.166595e+001 5.231013e-001 2.627622e+002 
1.969632e+001 4.323173e-001 2.388751e+002 
1.790574e+001 3.572886e-001 2.171595e+002 
1.627795e+001 2.952809e-001 1.974179e+002 
1.479813e+001 2.440345e-001 1.794710e+002 
1.345285e+001 2.016819e-001 1.631556e+002 
1.222986e+001 1.666796e-001 1.483234e+002 
1.111806e+001 1.377519e-001 1.348395e+002 
1.010732e+001 1.138447e-001 1.225814e+002 
9.188477e+000 9.408666e-002 1.114377e+002 
8.353161e+000 7.775764e-002 1.013070e+002 
7.593782e+000 6.426256e-002 9.209730e+001 
6.903439e+000 5.310959e-002 8.372484e+001 
6.275853e+000 4.389225e-002 7.611350e+001 
5.705321e+000 3.627460e-002 6.919410e+001 
5.186656e+000 2.997902e-002 6.290373e+001 
4.715141e+000 2.477606e-002 5.718522e+001 
4.286492e+000 2.047608e-002 5.198657e+001 
3.896811e+000 1.692239e-002 4.726052e+001 
3.542556e+000 1.398545e-002 4.296411e+001 
3.220505e+000 1.155822e-002 3.905828e+001 
