0.000000e+000 1.000000e+000 1.000000e+000  1.000000e+000 
1.000000e-004 1.000000e+000 9.975093e-001  9.912259e-001 
1.005000e-004 1.000000e+000 9.950249e-001 9.912149e-001  
1.010025e-004 1.000000e+000 9.925466e-001 9.912040e-001  
1.015075e-004 9.911931e-001 9.911931e-001 9.911931e-001  
1.020151e-004 9.911821e-001 9.911821e-001 9.911821e-001  
1.025251e-004 9.911711e-001 9.911711e-001 9.911711e-001  
1.030378e-004 9.911601e-001 9.911601e-001 9.911601e-001  
1.035529e-004 9.911491e-001 9.911491e-001 9.911491e-001  
1.040707e-004 9.911381e-001 9.911381e-001 9.911381e-001  
1.045911e-004 9.911271e-001 9.911271e-001 9.911271e-001  
1.051140e-004 9.911160e-001 9.911160e-001 9.911160e-001  
1.056396e-004 9.911050e-001 9.911050e-001 9.911050e-001  
1.061678e-004 9.910939e-001 9.910939e-001 9.910939e-001  
1.066986e-004 9.910828e-001 9.910828e-001 9.910828e-001  
1.072321e-004 9.910717e-001 9.910717e-001 9.910717e-001  
1.077683e-004 9.910606e-001 9.910606e-001 9.910606e-001  
1.083071e-004 9.910495e-001 9.910495e-001 9.910495e-001  
1.088487e-004 9.910383e-001 9.910383e-001 9.910383e-001  
1.093929e-004 9.910272e-001 9.910272e-001 9.910272e-001  
1.099399e-004 9.910160e-001 9.910160e-001 9.910160e-001  
1.104896e-004 9.910048e-001 9.910048e-001 9.910048e-001  
1.110420e-004 9.909936e-001 9.909936e-001 9.909936e-001  
1.115972e-004 9.909824e-001 9.909824e-001 9.909824e-001  
1.121552e-004 9.909712e-001 9.909712e-001 9.909712e-001  
1.127160e-004 9.909600e-001 9.909600e-001 9.909600e-001  
1.132796e-004 9.909487e-001 9.909487e-001 9.909487e-001  
1.138460e-004 9.909374e-001 9.909374e-001 9.909374e-001  
1.144152e-004 9.909262e-001 9.909262e-001 9.909262e-001  
1.149873e-004 9.909149e-001 9.909149e-001 9.909149e-001  
1.155622e-004 9.909036e-001 9.909036e-001 9.909036e-001  
1.161400e-004 9.908922e-001 9.908922e-001 9.908922e-001  
1.167207e-004 9.908809e-001 9.908809e-001 9.908809e-001  
1.173043e-004 9.908696e-001 9.908696e-001 9.908696e-001  
1.178908e-004 9.908582e-001 9.908582e-001 9.908582e-001  
1.184803e-004 9.908468e-001 9.908468e-001 9.908468e-001  
1.190727e-004 9.908354e-001 9.908354e-001 9.908354e-001  
1.196681e-004 9.908240e-001 9.908240e-001 9.908240e-001  
1.202664e-004 9.908126e-001 9.908126e-001 9.908126e-001  
