1.000000e+008 6.867975e+006 6.180779e+006 
9.090909e+007 6.550957e+006 5.912004e+006 
8.264463e+007 6.248444e+006 5.638119e+006 
7.513148e+007 5.959935e+006 5.376252e+006 
6.830135e+007 5.684786e+006 5.126750e+006 
6.209213e+007 5.422372e+006 4.888796e+006 
5.644739e+007 5.172100e+006 4.661855e+006 
5.131581e+007 4.933405e+006 4.445590e+006 
4.665074e+007 4.705742e+006 4.238905e+006 
4.240976e+007 4.488604e+006 4.041962e+006 
3.855433e+007 4.281499e+006 3.854194e+006 
3.504939e+007 4.083960e+006 3.675084e+006 
3.186308e+007 3.895541e+006 3.504026e+006 
2.896644e+007 3.715822e+006 3.341070e+006 
2.633313e+007 3.544397e+006 3.185571e+006 
2.393920e+007 3.380882e+006 3.036995e+006 
2.176291e+007 3.224912e+006 2.895186e+006 
1.978447e+007 3.076140e+006 2.759815e+006 
1.798588e+007 2.934237e+006 2.630546e+006 
1.635080e+007 2.798890e+006 2.507171e+006 
1.486436e+007 2.669799e+006 2.388947e+006 
1.351306e+007 2.546694e+006 2.276866e+006 
1.228460e+007 2.429296e+006 2.169174e+006 
1.116782e+007 2.317360e+006 2.066197e+006 
1.015256e+007 2.210652e+006 1.967693e+006 
9.229600e+006 2.108950e+006 1.873416e+006 
8.390545e+006 2.012050e+006 1.783185e+006 
7.627768e+006 1.919761e+006 1.696708e+006 
6.934335e+006 1.831904e+006 1.613621e+006 
6.303941e+006 1.748325e+006 1.534330e+006 
5.730855e+006 1.668873e+006 1.458099e+006 
5.209868e+006 1.593415e+006 1.384714e+006 
4.736244e+006 1.521842e+006 1.314647e+006 
4.305676e+006 1.454046e+006 1.246992e+006 
3.914251e+006 1.389941e+006 1.181956e+006 
3.558410e+006 1.329447e+006 1.119304e+006 
3.234918e+006 1.272498e+006 1.059124e+006 
2.940835e+006 1.219024e+006 1.001318e+006 
2.673486e+006 1.168959e+006 9.456073e+005 
2.430442e+006 1.122235e+006 8.926440e+005 
2.209493e+006 1.078763e+006 8.413396e+005 
2.008630e+006 1.038457e+006 7.925701e+005 
1.826027e+006 1.001202e+006 7.458807e+005 
1.660025e+006 9.668724e+005 7.012202e+005 
1.509113e+006 9.353272e+005 6.590363e+005 
1.371921e+006 9.064042e+005 6.192228e+005 
1.247201e+006 8.799263e+005 5.813780e+005 
1.133819e+006 8.557108e+005 5.459208e+005 
1.030745e+006 8.335647e+005 5.126516e+005 
9.370406e+005 8.132927e+005 4.812582e+005 
8.518551e+005 7.947066e+005 4.522555e+005 
7.744138e+005 7.776200e+005 4.252633e+005 
7.040125e+005 7.618579e+005 4.001749e+005 
6.400114e+005 7.472578e+005 3.768513e+005 
5.818285e+005 7.336720e+005 3.553940e+005 
5.289350e+005 7.209663e+005 3.355998e+005 
4.808500e+005 7.090215e+005 3.173291e+005 
4.371364e+005 6.977331e+005 3.005723e+005 
3.973967e+005 6.870095e+005 2.851859e+005 
3.612697e+005 6.767715e+005 2.710595e+005 
3.284270e+005 6.669511e+005 2.581000e+005 
2.985700e+005 6.574896e+005 2.462224e+005 
2.714273e+005 6.483372e+005 2.353430e+005 
2.467521e+005 6.394512e+005 2.253844e+005 
2.243201e+005 6.307953e+005 2.162738e+005 
2.039273e+005 6.223388e+005 2.079453e+005 
1.853885e+005 6.140553e+005 2.003379e+005 
1.685350e+005 6.059222e+005 1.933957e+005 
1.532136e+005 5.979199e+005 1.870676e+005 
1.392851e+005 5.900309e+005 1.813068e+005 
1.266228e+005 5.822397e+005 1.760710e+005 
1.151117e+005 5.745320e+005 1.713212e+005 
1.046470e+005 5.668944e+005 1.670216e+005 
9.513361e+004 5.593142e+005 1.631393e+005 
8.648510e+004 5.517797e+005 1.596435e+005 
7.862282e+004 5.442798e+005 1.565054e+005 
7.147529e+004 5.368042e+005 1.536977e+005 
6.497754e+004 5.293438e+005 1.511948e+005 
5.907049e+004 5.218903e+005 1.489724e+005 
5.370044e+004 5.144369e+005 1.470079e+005 
4.881859e+004 5.069780e+005 1.452800e+005 
4.438053e+004 4.995090e+005 1.437696e+005 
4.034594e+004 4.920264e+005 1.424592e+005 
3.667813e+004 4.845272e+005 1.413335e+005 
3.334375e+004 4.770087e+005 1.403791e+005 
3.031250e+004 4.694680e+005 1.395846e+005 
2.755682e+004 4.619017e+005 1.389399e+005 
2.505165e+004 4.543058e+005 1.384364e+005 
2.277423e+004 4.466753e+005 1.380658e+005 
2.070385e+004 4.390046e+005 1.378203e+005 
1.882168e+004 4.312873e+005 1.376919e+005 
1.711062e+004 4.235168e+005 1.376723e+005 
1.555511e+004 4.156865e+005 1.377525e+005 
1.414101e+004 4.077899e+005 1.379231e+005 
1.285546e+004 3.998211e+005 1.381740e+005 
1.168678e+004 3.917747e+005 1.384950e+005 
1.062435e+004 3.836461e+005 1.388754e+005 
9.658497e+003 3.754312e+005 1.393046e+005 
8.780452e+003 3.671266e+005 1.397719e+005 
7.982229e+003 3.587291e+005 1.402662e+005 
7.256572e+003 3.502361e+005 1.407766e+005 
6.596883e+003 3.416451e+005 1.412913e+005 
5.997167e+003 3.329544e+005 1.417984e+005 
5.451970e+003 3.241627e+005 1.422851e+005 
4.956336e+003 3.152693e+005 1.427378e+005 
4.505760e+003 3.062748e+005 1.431421e+005 
4.096145e+003 2.971807e+005 1.434830e+005 
3.723769e+003 2.879900e+005 1.437444e+005 
3.385244e+003 2.787074e+005 1.439097e+005 
3.077495e+003 2.693393e+005 1.439619e+005 
2.797722e+003 2.598940e+005 1.438833e+005 
2.543384e+003 2.503824e+005 1.436562e+005 
2.312167e+003 2.408177e+005 1.432629e+005 
2.101970e+003 2.312156e+005 1.426862e+005 
1.910882e+003 2.215950e+005 1.419098e+005 
1.737166e+003 2.119774e+005 1.409190e+005 
1.579241e+003 2.023872e+005 1.397012e+005 
1.435674e+003 1.928511e+005 1.382465e+005 
1.305158e+003 1.833981e+005 1.365483e+005 
1.186507e+003 1.740583e+005 1.346041e+005 
1.078643e+003 1.648624e+005 1.324155e+005 
9.805847e+002 1.558409e+005 1.299885e+005 
8.914406e+002 1.470230e+005 1.273333e+005 
8.104005e+002 1.384356e+005 1.244638e+005 
7.367278e+002 1.301033e+005 1.213973e+005 
6.697525e+002 1.220471e+005 1.181538e+005 
6.088659e+002 1.142848e+005 1.147549e+005 
5.535145e+002 1.068307e+005 1.112240e+005 
5.031950e+002 9.969524e+004 1.075849e+005 
4.574500e+002 9.288558e+004 1.038618e+005 
4.158636e+002 8.640543e+004 1.000784e+005 
3.780578e+002 8.025531e+004 9.625775e+004 
3.436889e+002 7.443280e+004 9.242192e+004 
3.124445e+002 6.891119e+004 8.779451e+004 
2.840404e+002 6.373009e+004 8.405994e+004 
2.582186e+002 5.885428e+004 8.035931e+004 
2.347442e+002 5.427323e+004 7.670765e+004 
2.134038e+002 4.997541e+004 7.311778e+004 
1.940034e+002 4.594872e+004 6.960040e+004 
1.763668e+002 4.218078e+004 6.616426e+004 
1.603334e+002 3.865922e+004 6.281633e+004 
1.457577e+002 3.537191e+004 5.956208e+004 
1.325070e+002 3.230700e+004 5.640566e+004 
1.204609e+002 2.945310e+004 5.335008e+004 
1.095099e+002 2.679926e+004 5.039745e+004 
9.955444e+001 2.433499e+004 4.754910e+004 
9.050404e+001 2.205028e+004 4.480571e+004 
8.227640e+001 1.993558e+004 4.216748e+004 
7.479673e+001 1.798176e+004 3.963415e+004 
6.799702e+001 1.618009e+004 3.720517e+004 
6.181548e+001 1.452219e+004 3.487968e+004 
5.619589e+001 1.299998e+004 3.265662e+004 
5.108717e+001 1.160570e+004 3.053474e+004 
4.644288e+001 1.033179e+004 2.851261e+004 
4.222080e+001 9.170940e+003 2.658865e+004 
3.838255e+001 8.116040e+003 2.476108e+004 
3.489323e+001 7.160183e+003 2.302799e+004 
3.172111e+001 6.296669e+003 2.138729e+004 
2.883738e+001 5.519019e+003 1.983673e+004 
2.621580e+001 4.820987e+003 1.837391e+004 
2.383254e+001 4.196575e+003 1.699626e+004 
